RiskLevel,TestType,Url,ModifiedUrl,Parameter,OriginalValue,TestValue,Confidence,Details,OriginalStatus,ModifiedStatus,HttpMethod,ContentType,VulnerableDataSample
LOW,case_change,https://localhost:7190/api/v1/profiles/search?id=1,2,https://localhost:7190/api/v1/profiles/search?id=1%2C2,id,1,2,1,2,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: case_change,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,wildcard,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=%25,id,1,2</code>,%,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: wildcard,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,wildcard,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=*,id,1,2</code>,*,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: wildcard,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,case_change,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=1%2C2%3C%2FCODE%3E,id,1,2</code>,1,2</CODE>,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: case_change,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,case_change,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=1%2C2%3C%2Fcode%3E,id,1,2</code>,1,2</code>,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: case_change,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,common_value,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=test,id,1,2</code>,test,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: common_value,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
LOW,common_value,https://localhost:7190/api/v1/profiles/search?id=1,2</code>,https://localhost:7190/api/v1/profiles/search?id=admin,id,1,2</code>,admin,0,35,Уровень уверенности: 0;35; Детали: ⚠️ Обнаружены ошибки доступа (1 индикаторов); ✅ Длина ответов очень схожа (коэффициент: 1;00); 🔍 Пример данных: {"type":"https://tools.ietf.org/html/rfc9110#secti... Тип теста: common_value,400,400,GET,N/A,"{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.1"",""title"":""One or more validation errors "
